URL,Path,Template,Theme,Header,Footer,Language,Migration,Phase,Priority,Gate,Actions,Key Blocks,Notes
https://www.wellsfargo.com/com/fraud/payments-fraud/,/com/fraud/payments-fraud/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/fraud/report-fraud/,/com/fraud/report-fraud/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/,/com/industry/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/auto-dealerships/,/com/industry/auto-dealerships/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/beverage/,/com/industry/beverage/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/commodity-finance/,/com/industry/commodity-finance/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/education/,/com/industry/education/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/food-and-agribusiness/,/com/industry/food-and-agribusiness/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/government/,/com/industry/government/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/growth-segments/,/com/industry/growth-segments/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/healthcare/,/com/industry/healthcare/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/hospitality/,/com/industry/hospitality/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/oil-and-gas/,/com/industry/oil-and-gas/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/sponsor-coverage/,/com/industry/sponsor-coverage/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/industry/technology-banking/,/com/industry/technology-banking/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/,/com/insights/agri-food-intelligence/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/GLP1-shifting-patterns/,/com/insights/agri-food-intelligence/GLP1-shifting-patterns/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/big-crop-different-dynamic/,/com/insights/agri-food-intelligence/big-crop-different-dynamic/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/fourth-july-food-report/,/com/insights/agri-food-intelligence/fourth-july-food-report/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/line-of-scrimmage/,/com/insights/agri-food-intelligence/line-of-scrimmage/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/mothers-day/,/com/insights/agri-food-intelligence/mothers-day/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/rethinking-nutrition/,/com/insights/agri-food-intelligence/rethinking-nutrition/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/ripe-for-change/,/com/insights/agri-food-intelligence/ripe-for-change/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/spending-on-food/,/com/insights/agri-food-intelligence/spending-on-food/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/superbowl/,/com/insights/agri-food-intelligence/superbowl/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/thanksgiving-food-report/,/com/insights/agri-food-intelligence/thanksgiving-food-report/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/agri-food-intelligence/thermostat-of-investment/,/com/insights/agri-food-intelligence/thermostat-of-investment/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/bankers-on-a-mission/,/com/insights/bankers-on-a-mission/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/build-a-strong-management-team/,/com/insights/build-a-strong-management-team/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/business-viewpoints-podcast/,/com/insights/business-viewpoints-podcast/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/channel-finance-versus-open-account/,/com/insights/channel-finance-versus-open-account/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/chicago-market-chomps/,/com/insights/chicago-market-chomps/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/chicago-market-clients/,/com/insights/chicago-market-clients/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/chicago-qa-biodrowski/,/com/insights/chicago-qa-biodrowski/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/despite-uncertainty-sustainable-energy-tech-poised-for-growth/,/com/insights/despite-uncertainty-sustainable-energy-tech-poised-for-growth/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/don-mooney-they-believed-in-me/,/com/insights/don-mooney-they-believed-in-me/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/drive-company-value/,/com/insights/drive-company-value/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/end-of-edi-api-propel-dealer-manufacturer/,/com/insights/end-of-edi-api-propel-dealer-manufacturer/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/equipment-finance/,/com/insights/equipment-finance/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/every-business-owner-needs-contingency-plan/,/com/insights/every-business-owner-needs-contingency-plan/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/fintech-baas-shift-banking-strategies-improve-compliance-scalability/,/com/insights/fintech-baas-shift-banking-strategies-improve-compliance-scalability/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/franchise-automotive-dealerships/,/com/insights/franchise-automotive-dealerships/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/future-proof-your-sales-pipeline-with-channel-finance/,/com/insights/future-proof-your-sales-pipeline-with-channel-finance/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/government-staffing-shortage-affects-everyone/,/com/insights/government-staffing-shortage-affects-everyone/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/how-hn-group-built-a-global-seafood-business/,/com/insights/how-hn-group-built-a-global-seafood-business/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/how-proptech-can-solve-three-common/,/com/insights/how-proptech-can-solve-three-common/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/how-to-rethink-treasury/,/com/insights/how-to-rethink-treasury/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/making-waves-in-chicagoland/,/com/insights/making-waves-in-chicagoland/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/manage-government-staffing-shortages-with-automation/,/com/insights/manage-government-staffing-shortages-with-automation/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/new-banking-relationship-set-up-for-long-term-success/,/com/insights/new-banking-relationship-set-up-for-long-term-success/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/protect-payments-as-ai-changes-landscape/,/com/insights/protect-payments-as-ai-changes-landscape/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/renegotiating-terms-consider-supply-chain-finance/,/com/insights/renegotiating-terms-consider-supply-chain-finance/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/skeptical-about-channel-finance-reasons-to-reconsider/,/com/insights/skeptical-about-channel-finance-reasons-to-reconsider/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/source-company-first-credit-facility/,/com/insights/source-company-first-credit-facility/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/three-questions-business-owners-answer/,/com/insights/three-questions-business-owners-answer/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/treasury-takeaways/,/com/insights/treasury-takeaways/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/veteran-spotlight-video-series/,/com/insights/veteran-spotlight-video-series/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/what-to-keep-where-to-store-when-to-shred/,/com/insights/what-to-keep-where-to-store-when-to-shred/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/insights/working-capital-guarantee-can-unlock-growth-for-exporters/,/com/insights/working-capital-guarantee-can-unlock-growth-for-exporters/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/leadership/,/com/leadership/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/,/com/solutions/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/asset-based-lending/,/com/solutions/asset-based-lending/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/commercial-lines-and-loans/,/com/solutions/commercial-lines-and-loans/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/equipment-financing/,/com/solutions/equipment-financing/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/equipment-financing/rail/,/com/solutions/equipment-financing/rail/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/global-payments-liquidity/,/com/solutions/global-payments-liquidity/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/global-receivables-and-trade/,/com/solutions/global-receivables-and-trade/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/global-receivables-and-trade/supplier-finance/,/com/solutions/global-receivables-and-trade/supplier-finance/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/inventory-finance/,/com/solutions/inventory-finance/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/merchant-services/,/com/solutions/merchant-services/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/renewable-energy-and-environmental-finance/,/com/solutions/renewable-energy-and-environmental-finance/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/strategic-capital-leadership/,/com/solutions/strategic-capital-leadership/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/solutions/strategic-capital/,/com/solutions/strategic-capital/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/vantage/biometric-authentication/,/com/vantage/biometric-authentication/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/vantage/mobile-deposit-video/,/com/vantage/mobile-deposit-video/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/com/vantage/mobile-token/,/com/vantage/mobile-token/,T10 CIB/Commercial Sub-page,Default,CIB,CIB,EN,Yes,Phase 1,7,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Cards, Quote, Embed, Disclaimers",
https://www.wellsfargo.com/credit-cards/alerts/,/credit-cards/alerts/,T3 Product Detail,Default,Default,Default,EN,Yes,Phase 1,3,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Table, Accordion, help-cta, Disclaimers",
https://www.wellsfargo.com/credit-cards/archived-product-benefits/wells-fargo-advisors-premium-rewards-visa-signature/,/credit-cards/archived-product-benefits/wells-fargo-advisors-premium-rewards-visa-signature/,T3 Product Detail,Default,Default,Default,EN,Yes,Phase 1,3,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Table, Accordion, help-cta, Disclaimers",
https://www.wellsfargo.com/credit-cards/assist/,/credit-cards/assist/,T3 Product Detail,Default,Default,Default,EN,Yes,Phase 1,3,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Table, Accordion, help-cta, Disclaimers",
https://www.wellsfargo.com/credit-cards/autograph-visa/streaming/,/credit-cards/autograph-visa/streaming/,T3 Product Detail,Default,Default,Default,EN,Yes,Phase 1,3,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Table, Accordion, help-cta, Disclaimers",
https://www.wellsfargo.com/credit-cards/features/overdraft-protection/,/credit-cards/features/overdraft-protection/,T3 Product Detail,Default,Default,Default,EN,Yes,Phase 1,3,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Table, Accordion, help-cta, Disclaimers",
https://www.wellsfargo.com/debit-card/,/debit-card/,T4 L2 Category Hub,Default,Default,Default,EN,Yes,Phase 1,10,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Columns, Accordion, App Promo, Disclaimers",
https://www.wellsfargo.com/debit-card/alerts/,/debit-card/alerts/,T4 L2 Category Hub,Default,Default,Default,EN,Yes,Phase 1,10,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Columns, Accordion, App Promo, Disclaimers",
https://www.wellsfargo.com/debit-card/claims/,/debit-card/claims/,T4 L2 Category Hub,Default,Default,Default,EN,Yes,Phase 1,10,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Columns, Accordion, App Promo, Disclaimers",
https://www.wellsfargo.com/debit-card/design/,/debit-card/design/,T4 L2 Category Hub,Default,Default,Default,EN,Yes,Phase 1,10,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Columns, Accordion, App Promo, Disclaimers",
https://www.wellsfargo.com/debit-card/terms-and-conditions/,/debit-card/terms-and-conditions/,T4 L2 Category Hub,Default,Default,Default,EN,Yes,Phase 1,10,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Columns, Accordion, App Promo, Disclaimers",
https://www.wellsfargo.com/equity/,/equity/,T4 L2 Category Hub,Default,Default,Default,EN,Yes,Phase 1,10,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, Columns, Accordion, App Promo, Disclaimers",
https://www.wellsfargo.com/es/,/es/,T12 Privacy/Legal/Utility,Default,Default ES,Default ES,ES,No (Deferred),Future,13,-,Deferred to ES migration phase,"Default content, Table, Columns, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/_navlinks/financial-assistance-nav-links/,/es/_navlinks/financial-assistance-nav-links/,Excluded (CMS Fragment),Default,Default ES,Default ES,ES,No,Excluded,14,-,-,-,Internal CMS fragment - excluded
https://www.wellsfargo.com/es/_reusable/_includes/commercial/commercial_signon_widget/,/es/_reusable/_includes/commercial/commercial_signon_widget/,Excluded (CMS Fragment),Default,Default ES,Default ES,ES,No,Excluded,14,-,-,-,Internal CMS fragment - excluded
https://www.wellsfargo.com/es/_reusable/_includes/personal/nextstepscta/,/es/_reusable/_includes/personal/nextstepscta/,Excluded (CMS Fragment),Default,Default ES,Default ES,ES,No,Excluded,14,-,-,-,Internal CMS fragment - excluded
https://www.wellsfargo.com/es/_reusable/lead_form/merchant/merchant_payroll_leadform_submit_disclosure/,/es/_reusable/lead_form/merchant/merchant_payroll_leadform_submit_disclosure/,Excluded (CMS Fragment),Default,Default ES,Default ES,ES,No,Excluded,14,-,-,-,Internal CMS fragment - excluded
https://www.wellsfargo.com/es/_reusable/tools/pct/NSNHMCP-Message/,/es/_reusable/tools/pct/NSNHMCP-Message/,Excluded (CMS Fragment),Default,Default ES,Default ES,ES,No,Excluded,14,-,-,-,Internal CMS fragment - excluded
https://www.wellsfargo.com/es/about/,/es/about/,T14 About Landing,Default,Default ES,Default ES,ES,No (Deferred),Future,9,-,Deferred to ES migration phase,"Hero, Cards, Fragment, Columns, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/about/corporate/governance/black/,/es/about/corporate/governance/black/,T13 Leadership Bio,Default,Default ES,Default ES,ES,No (Deferred),Future,5,-,Deferred to ES migration phase,"Columns, Cards, Default content, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/about/corporate/governance/chancy/,/es/about/corporate/governance/chancy/,T13 Leadership Bio,Default,Default ES,Default ES,ES,No (Deferred),Future,5,-,Deferred to ES migration phase,"Columns, Cards, Default content, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/about/corporate/governance/craver/,/es/about/corporate/governance/craver/,T13 Leadership Bio,Default,Default ES,Default ES,ES,No (Deferred),Future,5,-,Deferred to ES migration phase,"Columns, Cards, Default content, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/about/corporate/governance/davis/,/es/about/corporate/governance/davis/,T13 Leadership Bio,Default,Default ES,Default ES,ES,No (Deferred),Future,5,-,Deferred to ES migration phase,"Columns, Cards, Default content, Disclaimers",Spanish mirror - deferred to future phase
https://www.wellsfargo.com/es/about/corporate/governance/engle/,/es/about/corporate/governance/engle/,T13 Leadership Bio,Default,Default ES,Default ES,ES,No (Deferred),Future,5,-,Deferred to ES migration phase,"Columns, Cards, Default content, Disclaimers",Spanish mirror - deferred to future phase
